user_id, user_name, screen_name, status_id, created_at, time_integer, reply_num, retweet_num, favorite_num, content 
993682160744738816, AzurLane_EN, Azur Lane Official, 1209421699906621441, 2:32 AM - 24 Dec 2019， 1577183577000， 48， 667， 3.6K， “Whoa--- Watch out!” Look, they are preparing for Christmas dinner~HQ hopes Commanders have a wonderful Christmas Eve. May all your wishes come true~ Artist info: Orangesekaii (@orangesekaii) *Seattle's & Dewey's skins will grace your dock in January! #AzurLane  #Yostarpic.twitter.com/xyUynFcpYx 
241382835, prattprattpratt, chris pratt, 1209359364764516352, 10:25 PM - 23 Dec 2019， 1577168716000， 55， 194， 4.3K， chris pratt Retweeted KING 5 News 
52172226, ByTimBooth, Tim Booth, 1209622727914483712, 3:51 PM - 24 Dec 2019， 1577231506000， ， 3， 12， There’s No. 24 back in the building in Seattle. pic.twitter.com/6UmeIqvRyl 
53120768, ESPNStatsInfo, ESPN Stats & Info, 1209344797019975680, 9:27 PM - 23 Dec 2019， 1577165242000， 5， 129， 508， The Seahawks have signed Marshawn Lynch. He returns to Seattle with the most Pro Bowl selections, the 2nd-most Rush TD, and the 4th–most rush yards among running backs in franchise history. Lynch's last Seahawks appearance was the 2015 Divisional Playoffs at the Panthers. pic.twitter.com/xmyIz7GQqH 
23642374, Seahawks, Seattle Seahawks, 1209560326577868801, 11:43 AM - 24 Dec 2019， 1577216629000， 35， 334， 2.6K， Another familiar face has returned!  #GoHawks x @RobertJTurbinpic.twitter.com/ftMO1d9TMp 
814143606, BigMack_4, Jenelle Mackie 🧀, 1209334593863798789, 8:46 PM - 23 Dec 2019， 1577162810000， 2， 11， 43， Marshawn Lynch: *retires*Seattle: “Hey Marshawn...”Marshawn Lynch: pic.twitter.com/pEFTyKR67q 
23508439, NFLonFOX, FOX Sports: NFL, 1209332372090564609, 8:38 PM - 23 Dec 2019， 1577162280000， 68， 315， 2.0K， Marshawn Lynch will suit up as a Seattle Seahawk this Sunday night against the 49ers. 
2188611360, jgrover1533, jgrover1533, 1209532935277285382, 9:54 AM - 24 Dec 2019， 1577210098000， 12， 61， 215， Lynch back in Seattle  pic.twitter.com/yWwxSjiW77 
14352556, seattletimes, The Seattle Times, 1209347973718642690, 9:40 PM - 23 Dec 2019， 1577166000000， 14， 59， 445， 𝓣𝓱𝓮 𝓛𝔂𝓷𝓬𝓱 𝔀𝓱𝓸 𝓼𝓽𝓸𝓵𝓮 𝓒𝓱𝓻𝓲𝓼𝓽𝓶𝓪𝓼 https://st.news/2QfXaqF 
23642374, Seahawks, Seattle Seahawks, 1209569575844511744, 12:20 PM - 24 Dec 2019， 1577218834000， 30， 249， 1.8K， A warm welcome back. Everyone's talking about the return of #BeastMode » http://shwks.com/8wwf6 pic.twitter.com/Y33BQ5EaG6 
19426551, NFL, NFL, 1209473803870490624, 6:00 AM - 24 Dec 2019， 1577196000000， 25， 354， 1.7K， .@MoneyLynch's MEAN stiff arms are back in Seattle.  (via @nflthrowback)@Seahawks | #Seahawkspic.twitter.com/Epn3FKkcS2 
66758174, NBCS49ers, 49ers on NBCS, 1209605969375682560, 2:45 PM - 24 Dec 2019， 1577227511000， 4， 36， 298， Last time the 49ers wore the all-white throwbacks, they dropped 51 on the Panthers.Watch out Seattle  (via @MaioccoNBCS) https://bit.ly/2QggDrx pic.twitter.com/OiKYXPjXSC 
274098105, OnePantherPlace, John Ellis, 1209349564920193024, 9:46 PM - 23 Dec 2019， 1577166379000， 24， 53， 434， Marshawn Lynch is coming back to the Seahawks. The last time he ran the ball for Seattle? 6 carries, 20 yards: NFC Divisional v the #Panthers. Look how clean that run defense looks. Look at the alignment, and watch everybody flow. Elite stuff. Man, I miss that.pic.twitter.com/wpxmL3xBnZ 
2987706912, angelaaliem, Angela, 1209343227280510976, 9:21 PM - 23 Dec 2019， 1577164868000， 6， 74， 328， I went to the Rosebowl concert and there was so many Seattle army’s on the plane from SeaTac to LA just to attend this concert. Please, I want all my Seattle moots to have this also!! #BTSinSeattlepic.twitter.com/wFB2Qz0CUx 
963216988649635840, TheSFNiners, TheSFNiners, 1209586288329814017, 1:26 PM - 24 Dec 2019， 1577222818000， ， 16， 178， All-Whites against Seattle  pic.twitter.com/K0sY3ulQjO 
845483564254838784, LAhenny23, 🐜 (13-2), 1209516637713522688, 8:50 AM - 24 Dec 2019， 1577206212000， 4， 32， 89， NFL: Seattle Seahawks Running Back  is now out for the season Marshawn Lynch:  pic.twitter.com/2t5PsSWjvb 
70744212, gbellseattle, Gregg Bell, 1209621591719432193, 3:47 PM - 24 Dec 2019， 1577231235000， ， 8， 41， 48 of the 53 #Seahawks have never played with Marshawn Lynch. Most of those 48 are walking around today in awe of the Super Bowl-winning icon, on his first practice day back with Seattle. As Pete Carroll sought, the season's vibe has flipped--way up https://www.thenewstribune.com/sports/nfl/seattle-seahawks/article238701308.html … 
62619579, TopTrevor, TopTrevor, 1209441844037328897, 3:53 AM - 24 Dec 2019， 1577188380000， 1， 20， 50， Marshawn Lynch is back in Seattle & all is well with the world. pic.twitter.com/eZgy1t2AJj#BeastMode #Seahawks 
199390200, BlitzTheSeahawk, Blitz the Seahawk, 1209561794882093056, 11:49 AM - 24 Dec 2019， 1577216979000， 7， 61， 528， This is pretty much how it happened.Me: You should come back!Marshawn: Back to Seattle.......back in front of the 12s? Me: YES!Marshawn: YES SIR LETS GO!!!!!!! 12/29/19  will be the  Day BEASTMODE came HOME! pic.twitter.com/eKJIxy5VCj 
13049362, Complex, Complex, 1209335264264495105, 8:49 PM - 23 Dec 2019， 1577162970000， 15， 336， 1.5K， The Seattle Seahawks have signed Marshawn Lynch: http://cmplx.co/wAKIMRZ pic.twitter.com/yytbwwYgSI 
1069148146972819456, OSf49ers, ourSF49ers, 1209529270810202112, 9:40 AM - 24 Dec 2019， 1577209224000， 8， 56， 364， Fred Warner and the #49ers defense have unfinished business this weekend against Seattle  pic.twitter.com/UySq9QOxza 
16166397, 49er_edits, 49er_Edits, 1209611545094672384, 3:07 PM - 24 Dec 2019， 1577228840000， 1， 2， 16， It’s going to be hot & snowing in Seattle as the 94’s make a comeback. #49erspic.twitter.com/oXl6FfTnkS 
1196885429640761344, SeattleDU, Demand Utopia Seattle, 1209386568860856320, 12:13 AM - 24 Dec 2019， 1577175201000， 5， 81， 102， “On Friday, December 20, 2019, Jonathon Spencer Daling, a young black man, father, and aspiring rapper was at the airport waiting for his sister. They were to fly together to South Carolina. 1/https://www.realprogressivesusa.com/news/equality-with-justice/2019-12-22-washington-state-coffee-weed-and-police-brutality … 
282800806, JeffDogggg, 49ers Dynasty 4 Life, 1209342509173764096, 9:18 PM - 23 Dec 2019， 1577164697000， 4， 5， 103， No bullshit all I want for Christmas is a 49ers win in Seattle. Outside of family stuff there’s nothing I want more. I’ve been waiting for payback up there since the NFCCG. Waited years! Now that bills come due & the 49ers are gonna fucking wreck Seattle wk 17 #GoNiners 
853613154793693184, ninernation1680, Red and Gold Member, 1209582924414083072, 1:13 PM - 24 Dec 2019， 1577222016000， 5， 4， 81， This just came in! So excited!My wife also surprised me with tickets to the Seattle game. Flying up this weekend to represent. Best Xmas pic.twitter.com/9sqQlxWClU 
793324126190436352, mishtijin, pri, 1209362653304410113, 10:38 PM - 23 Dec 2019， 1577169500000， ， 60， 199， imagine bts performing at centurylink field in Seattle with Mt Rainier in the background and a purple space needle...hellloooo @BigHitEnt #BTSinSeattlepic.twitter.com/zLkhJ0InIW 
1044389107, itzkingyan, namanamana, 1209500076264968192, 7:44 AM - 24 Dec 2019， 1577202264000， 6， 15， 69， im trynna be on some cute shi with my baby. Portland and Seattle trip was beautiful. happy 6 months  pic.twitter.com/CjeunnwIhb 
20492950, seananmcguire, Seanan McGuire, 1209499137760055297, 7:40 AM - 24 Dec 2019， 1577202040000， 37， 26， 382， AITA if: I construct a Mari Lwyd and take it around my suburban Seattle neighborhood, singing to anyone who opens their door until they feed me (or, more likely, call the police)? 
1160479788064096257, yoongisprouts, keeley ♡, 1209363150912360448, 10:40 PM - 23 Dec 2019， 1577169618000， 2， 17， 56， SEATTLE ARMY, let’s follow each other and be friends!!! #BTSinSeattle 
950339972007153664, HoodieBoomstick, Hoodie 🅱️enny, 1209522833451364353, 9:14 AM - 24 Dec 2019， 1577207689000， ， 3， 50， MARSHAWN IS COMING BACK TO SEATTLE I’ll never forget when he ran to the 1 and then punched in the SB49 winning TD pic.twitter.com/RFxpIOTKM7 
3084795454, LeadingNFL, LeadingNFL, 1209330690497507328, 8:31 PM - 23 Dec 2019， 1577161879000， 1， 117， 297， BREAKING: Marshawn Lynch is back with the Seattle Seahawks. 
237591036, MongoFeliciano, Jonathan Feliciano, 1209332655415865345, 8:39 PM - 23 Dec 2019， 1577162348000， 8， 31， 595， Congrats to the Seattle players... y’all about to play with the funniest dude I’ve ever met 
2784902489, _TrueBoy, Trueboy, 1209572361931911168, 12:31 PM - 24 Dec 2019， 1577219498000， ， 1， 11， Seattle wait till it’s too late to fwu...In my city niggas will be your biggest fan in person..but don’t support one another trynna belittle another niggas hustle. 
1087841338484154369, SexyScarletB, Scarlet B. | #SF | Paris/Spain in 🌸, 1209602075144802305, 2:29 PM - 24 Dec 2019， 1577226582000， 2， 6， 13， Availability Ladies: RT 4 RTCurrently in Napa  December 26th - 31st San Francisco, San Jose, Fremont, Palo Alto, Sunnyvale January 1,2,3,4 BookedJan 13th-17th Seattle (Limited Availability) Jan 17th-26th San Francisco/ San Jose #companion #fmty #date pic.twitter.com/R7whvhkpNB 
1158118193669578752, PatMcAfeeOnDAZN, Pat McAfee on DAZN, 1209474054861680642, 6:01 AM - 24 Dec 2019， 1577196060000， 1， 14， 145， Back in August, @PatMcAfeeShow chatted with Marshawn Lynch about his time in Seattle, Super Bowl XLIX, and Pete Carroll.  pic.twitter.com/5g7KKpdf1k 
274369740, BontaHill, Bonta Hill, 1209588397590794240, 1:35 PM - 24 Dec 2019， 1577223321000， 2， 7， 55， You know, my guy @ButcherBoy415 says a lot of crazy shit, but last Saturday night, he was adamant about the #49ers wearing all-white Sunday night vs Seattle. I thought he was nuts. Turns out Butcher was onto something. 
43139414, RealSkipBayless, Skip Bayless, 1209506192701050882, 8:08 AM - 24 Dec 2019， 1577203722000， 15， 34， 261， Skip Bayless Retweeted UNDISPUTED 
807578280509526018, chartsbieber, Bieber Charts, 1209540381639106561, 10:24 AM - 24 Dec 2019， 1577211873000， ， 38， 76， The first show of @justinbieber's upcoming tour will be happening at Centurylink Field Stadium in Seattle and the capacity is for 72k!#BieberIsBackTODAY #Bieber2020pic.twitter.com/nRxc33eY2y 
